ID,Title,Content,Excerpt,Date,Post Type,Permalink,WPML Translation ID,WPML Language Code,Image URL,Status,Author ID,Author Username,Author Email,Author First Name,Author Last Name,Slug,Picture,PDF File,Machine Picture,Machine,Work Place,Date,Purpose,Feedback,Comment,Short Content,URL,
1960,งานติดตั้งป้าย,,,2020-05-16 4:39:38,recentworks,https://token-thailand.local/recentworks/%e6%96%b0%e3%82%bf%e3%83%bc%e3%83%9f%e3%83%8a%e3%83%ab%e3%81%ae%e5%a4%96%e5%a3%81%e5%b7%a5%e4%ba%8b/,1960,th,https://token-thailand.local/wp-content/uploads/2020/05/สนามบินสุวรรณภูมิ_200425_0002.jpg|https://token-thailand.local/wp-content/uploads/2020/05/สนามบินสุวรรณภูมิ_200425_0002.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e6%96%b0%e3%82%bf%e3%83%bc%e3%83%9f%e3%83%8a%e3%83%ab%e3%81%ae%e5%a4%96%e5%a3%81%e5%b7%a5%e4%ba%8b,https://token-thailand.local/wp-content/uploads/2020/05/สนามบินสุวรรณภูมิ_200425_0002.jpg,,https://token-thailand.local/wp-content/uploads/2020/05/สนามบินสุวรรณภูมิ_200425_0002.jpg,Boom Lift JLG E450AJ,สมุทรปราการ,20200517,งานติดตั้งบอกสัญาณภายนอกอาคาร,ลูกค้าต้องการรถที่สภาพใหม่ และเครื่องยนต์ที่สภาพใหม่  เพื่อป้องกันการเสียเวลาในการทำงาน,เมื่อปีที่แล้วมีนักท่องเที่ยวมาใช้บริการของสนามบินเป็นจำนวนมากทำให้สถานีการรองรับไม่เพียงพอ,โทเคนมีความภูมิใจที่ รถกระเช้า เป็นส่วนหนึ่งในการสร้างสนามบินแห่งนี้เพื่อเป็นการรองรับการเดินทางที่เพิ่มมากขึ้น   การบังคับลูกค้าสามารถทำได้เองจนชำนาญและในระยะเวลาการเช่าที่นานหลายเดือนเราบริการส่งรถให้ฟรี,https://token-thailand.local/boomlift/,
1961,งานตรวจเช็คท่อภายในโรงงาน,,,2020-05-16 4:49:10,recentworks,https://token-thailand.local/recentworks/%e5%8c%96%e5%ad%a6%e5%b7%a5%e5%a0%b4%e3%81%ae%e6%b8%85%e6%8e%83/,1961,th,https://token-thailand.local/wp-content/uploads/2020/05/Z45-งานทำความสะอาดโรงงาน-นวนครปทุมธานี_200427_0005.jpg|https://token-thailand.local/wp-content/uploads/2020/05/Z45-งานทำความสะอาดโรงงาน-นวนครปทุมธานี_200427_0005.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e5%8c%96%e5%ad%a6%e5%b7%a5%e5%a0%b4%e3%81%ae%e6%b8%85%e6%8e%83,https://token-thailand.local/wp-content/uploads/2020/05/Z45-งานทำความสะอาดโรงงาน-นวนครปทุมธานี_200427_0005.jpg,,https://token-thailand.local/wp-content/uploads/2020/05/Z45-งานทำความสะอาดโรงงาน-นวนครปทุมธานี_200427_0005.jpg,Boom Lift Genie Z45DC,ปทุมธานี,20200503,งานตรวจเช็คท่อสารเคมีภายในโรงงาน,งานพื้นที่แคบต้องการรถที่มีความสูงและบอดี้รถไม่ใหญ่มากในการทำงาน,ไม่เคยเห็นการบังคับอย่างชำนาญในการทำงานพื้นที่แคบแต่ลูกค้าเจ้านี้สามารถบังคับรถซิกแซกในพื้นที่แคบได้อย่างสบาย,การบังคับรถที่มีซิกแซก ปกติลููกค้าจะยังไม่ชำนาญและใช้คนบังคับของโทเคนไม่เคยเห็นการบังคับอย่างชำนาญในการทำงานพื้นที่แคบแต่ลูกค้าเจ้านี้สามารถบังคับรถซิกแซกในพื้นที่แคบได้อย่างสบาย   และยังได้มีการตรวจสอบประสิทธิภาพของรถก่อนเข้างานเซฟตี้ 100%,https://token-thailand.local/boomlift/,
1962,ติดตั้งเมทัลชีท,,,2020-05-16 4:53:52,recentworks,https://token-thailand.local/recentworks/1962/,1962,th,https://token-thailand.local/wp-content/uploads/2020/05/E450-เปลี่ยนโคมไฟ-ไอซีดี-ซอย3-ลาดกระบัง_200429_0007.jpg|https://token-thailand.local/wp-content/uploads/2020/05/E450-เปลี่ยนโคมไฟ-ไอซีดี-ซอย3-ลาดกระบัง_200429_0007.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,1962,https://token-thailand.local/wp-content/uploads/2020/05/E450-เปลี่ยนโคมไฟ-ไอซีดี-ซอย3-ลาดกระบัง_200429_0007.jpg,,https://token-thailand.local/wp-content/uploads/2020/05/E450-เปลี่ยนโคมไฟ-ไอซีดี-ซอย3-ลาดกระบัง_200429_0007.jpg,Boom Lift JLG E450AJ,ระยอง,20200503,ติดตั้งเมทัลชีทและรางรอบอาคาร,พื้นที่แคบต้องการความสูงที่ต้องการและรถที่มีสภาพใหม่ และยังมีกระเช้าที่มีสามารถนำขึ้นไปได้ถึง 227Kg,การก่อสร้างภายในอาคารที่ต้องการความปลอดภัยในการทำงานต้องการรถที่ใหม่และมีหลบสิ่งกีดขวางได้,รถกระเช้า Boom Lift JLG E450AJ สามารถนำขึ้นไปได้ถึง 227Kg  เป็นรถใหม่มือ 1 ที่มีมาตรฐานได้รับการยอมรับจากลูกค้าเพื่อความปลอดภัยในการทำงานที่สูง และราคาเช่า/ค่าขนส่ง ในช่วงเศรษฐกิจแบบนี้เรายังใส่ใจดูแลราคาให้ลูกค้าอีกด้วย,https://token-thailand.local/boomlift/,
1963,โครงหลังคา,,,2020-05-16 5:15:11,recentworks,https://token-thailand.local/recentworks/1963/,1963,th,https://token-thailand.local/wp-content/uploads/2020/05/S__42786833.jpg|https://token-thailand.local/wp-content/uploads/2020/05/S__42786833.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,1963,https://token-thailand.local/wp-content/uploads/2020/05/S__42786833.jpg,,https://token-thailand.local/wp-content/uploads/2020/05/S__42786833.jpg,Boom Lift Genie Z80,สมุทรปราการ,20200517,การก่อสร้างโครงหลังคาที่มีพื้นที่การทำงานบนที่สูง,โทเคนได้รับความไว้วางใจในการมีส่วนร่วมการก่อสร้างในครั้งนี้เป็นอย่างมาก  โดยให้รถของเราได้เข้าทำงานในสนามบิน,ลูกค้าต้องการใช้รถทั้งภายในและภายนอก ซึ่งต้องมีการอบรมและออกบัตรอย่างถูกต้องตามกฎของสนามบิน ทางเรายินให้ความร่วมมือและปฏิบัติตามกฏระเบียบอย่างเคร่งครัด,โทเคนเลงเห็นความสำคัญการดูแลแะบริการ Service ในขณะที่รถของลูกค้าเกิดปัญหา หากเป็นการทำงานภายในจะต้องทำบัตรเพื่อปฏิบัติตามกฏ  ซึ่งต้องมีการอบรมและออกบัตรอย่างถูกต้องตามกฎของสนามบิน ทางโทเคนให้ความร่วมมือกับลูกค้าโดยไม่คิดค่าใช้จ่ายเพิ่ม ซึ่งทำให้เป็นที่พอใจของลูกค้าเป็นอย่างมาก,https://token-thailand.local/boomlift/,
1974,งานซ่อมเพดานฝ้า,,,2020-06-09 4:27:52,recentworks,https://token-thailand.local/recentworks/%e5%a4%a9%e4%ba%95%e3%81%ae%e3%83%91%e3%83%8d%e3%83%ab%e5%bc%b5%e3%82%8a/,1974,th,https://token-thailand.local/wp-content/uploads/2020/06/X-lift-GS4047-งานติดฝ้าเพดาน_200429_0003.jpg|https://token-thailand.local/wp-content/uploads/2020/06/X-lift-GS4047-งานติดฝ้าเพดาน_200429_0003.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e5%a4%a9%e4%ba%95%e3%81%ae%e3%83%91%e3%83%8d%e3%83%ab%e5%bc%b5%e3%82%8a,https://token-thailand.local/wp-content/uploads/2020/06/X-lift-GS4047-งานติดฝ้าเพดาน_200429_0003.jpg,,https://token-thailand.local/wp-content/uploads/2020/06/X-lift-GS4047-งานติดฝ้าเพดาน_200429_0003.jpg,Scissors Lift Genie GS4047,กรุงเทพฯ,20200607,งานซ่อมเพด้านฝ้าภายในอาคาร,X-lift GS4047  สามารถเข้าภายในอาคารเพื่อทำงานซ่อมเพดานให้กับทางลูกค้าโดยที่สามารถเคลื่อนตัวไปตามจุดต่างๆได้ดีกว่าการตั้งนั่งร้าน,การทำงานภายในอาคารที่พื้นเป็นกระเบื้อง รถ x-lift ของเราก็สามารถเข้าทำงานได้ (x-lift 10m=2364kg xlift  12m=3260kg)และราคา (xlift  10m=2500 บาท/วัน xlift  12m=3500บาท/วัน,x-lift GS4047  สามารถเข้าทำงานภายในอาคารที่พื้นเป็นกระเบื้อง และยังมีราคาและน้ำหนักที่น้อยกว่า Boom lift (xlift 10m=2364kg xlift  12m=3260kg)และราคา (xlift  10m=2500 บาท/วัน xlift  12m=3500บาท/วัน ไม่ว่าจะหน้างานแบบไหนก็สามารถโทรปรึกษาการใช้รถกับของโทเคนได้ฟรีไม่มีค่าใช้จ่ายในการแนะนำไม่ว่าลูกค้าจใช้หรือไม่ใช้รถของโทเคนก็ตาม,https://token-thailand.local/scissorslift/,
1975,"งานตรวจเช็คโรงงาน ซีเมนต์,เหล็ก,เคมี",,,2020-06-09 4:41:40,recentworks,https://token-thailand.local/recentworks/%e9%89%84%e5%b7%a5%e6%89%80%e3%81%ae%e3%83%a1%e3%83%b3%e3%83%86%e3%83%8a%e3%83%b3%e3%82%b9/,1975,th,https://token-thailand.local/wp-content/uploads/2020/06/Skymaster-17m-Saraburi.jpg|https://token-thailand.local/wp-content/uploads/2020/06/Skymaster-17m-Saraburi.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e9%89%84%e5%b7%a5%e6%89%80%e3%81%ae%e3%83%a1%e3%83%b3%e3%83%86%e3%83%8a%e3%83%b3%e3%82%b9,https://token-thailand.local/wp-content/uploads/2020/06/Skymaster-17m-Saraburi.jpg,,https://token-thailand.local/wp-content/uploads/2020/06/Skymaster-17m-Saraburi.jpg,Skymaster Tadano AT170TG,สระบุรี,20200607,งานตรวจเช็คท่อภายในโรงงานที่มีโครงหลังคาสูงเพราะมีความสกปรกในการดำเนินการเนื่องจากมีคราบฝุ่นละอองเกาะจับตามอุปกรณ์เยอะ,ลูกค้าต้องการบริการที่รวดเร็วทันใจสามารถโทรหาโทเคนเพื่อทำราคาและตกลงการเข้าทำงานได้ล่วงหน้าแค่ 1 วันและโทเคนก็ส่งรถไปที่หน้างานได้เลย ซึ่งรถของเรามีเซฟตี้ 100% ไม่ต้องรอหรือมารับรถที่โทเคน,บริษัทที่ทำเกี่ยวกับ เคมี ซีเมนต์ หรือ เหล็ก ส่วนใหญ่มักจะตั้งฐานการผลิตสินค้าต่างๆอยู่ที่สระบุรีและ อ.มาบตาพุด จ.ระยอง เนื่องสามารถระบายอากาศและลดมลภาวะการรบกวนต่างๆได้ ,งานตรวจเช็คท่อภายในโรงงานที่ทำเกี่ยวกับ เคมี ซีเมนต์ หรือ เหล็ก ซึ่งส่วนมากโทเคนได้รับโอกาสจากลูกค้าโซนสระบุรี และ อ.มาบตาพุด จ.ระยอง ในการให้บริการเพราะในการติดต่อประสานงานสามารถจองล่วงหน้าเพียงแค่ 1 วัน รถก็สามารถเดินทางไปทำงานให้ลูกค้าที่หน้างานได้เลย พร้อมเอกสารการตรวจสอบเซฟตี้ 100%  โดยที่ไม่ต้องเสียเวลามารับรถหรือรอรถแต่อย่างใด,https://token-thailand.local/aerialworkvehicle/,
1976,งานติดตั้งป้าย,,,2020-06-09 4:48:26,recentworks,https://token-thailand.local/recentworks/1976/,1976,th,https://token-thailand.local/wp-content/uploads/2020/06/Skymaster-ติดรูปซุ้มประตูถนนราชดำเนิน_200516_0011.jpg|https://token-thailand.local/wp-content/uploads/2020/06/Skymaster-ติดรูปซุ้มประตูถนนราชดำเนิน_200516_0011.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,1976,https://token-thailand.local/wp-content/uploads/2020/06/Skymaster-ติดรูปซุ้มประตูถนนราชดำเนิน_200516_0011.jpg,,https://token-thailand.local/wp-content/uploads/2020/06/Skymaster-ติดรูปซุ้มประตูถนนราชดำเนิน_200516_0011.jpg,Skymaster Tadano AT220TG,กรุงเทพฯ,20200602,งานติดตั้งป้ายเนื่องในโอกาสวันเฉลิมพระชนม์พรรษาของสามเด็จพระราชินี,Skymaster เป็นรถที่สามารถประหยัดค่าใช้จ่ายของลูกค้าได้โดยอัตโนมัติเพราะสามารถขับเคลื่อนไปบนท้องถนนและย้ายที่ทำงานได้เรื่อยๆ,การทำงานติดตั้งป้ายพื้นท้องถนนที่มีการจราจรอย่างต่อเนื่องและต้องมีการขยับพื้นที่การทำงานบ่อยๆ Skymaster เป็นรถที่คล่องตัวในการทำงานซึ่งทางลูกค้าเติมน้ำมันให้เพื่อรถจะขยับไปทำงานได้ในหลายๆตำแหน่ง,งานติดตั้งป้ายบนท้องถนนที่มีการจราจรต่อเนื่องและอีกทั้งต้องขยับพื้นที่การทำงานเรื่อยๆ Skymaster เป็นรถที่คล่องตัวในการทำงานสามารถขยับตัวรถไปได้เรื่อยๆ(ลูกค้าเติมน้ำมันเอง) ตามตำแหน่งงานที่จะทำและคล่องตัวกับพื้นที่ทำงานอีกด้วย,https://token-thailand.local/aerialworkvehicle/,
1977,งานติดตั้งท่อ Skywalk  BTS,,,2020-06-09 5:06:23,recentworks,https://token-thailand.local/recentworks/%e3%82%b9%e3%82%af%e3%83%b3%e3%83%93%e3%83%83%e3%83%88skywalk%e3%81%ae%e5%bb%ba%e8%a8%ad/,1977,th,https://token-thailand.local/wp-content/uploads/2020/06/งานซ่อมรางรถไฟฟ้า.jpg|https://token-thailand.local/wp-content/uploads/2020/06/งานซ่อมรางรถไฟฟ้า.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e3%82%b9%e3%82%af%e3%83%b3%e3%83%93%e3%83%83%e3%83%88skywalk%e3%81%ae%e5%bb%ba%e8%a8%ad,https://token-thailand.local/wp-content/uploads/2020/06/งานซ่อมรางรถไฟฟ้า.jpg,,https://token-thailand.local/wp-content/uploads/2020/06/งานซ่อมรางรถไฟฟ้า.jpg,Boom Lift Genie Z30DC,กรุงเทพฯ,20200609,งานเดินท่อ Skywalk  BTS ,การเดินท่อตาม Skywalk  BTS  ที่เชื่อมต่อกับอาคารที่สำคัญ ห้าง หรือ คอนโดต่างๆ,การทำงานบนท้องถนนที่ต้องจำกัดพื้นที่ในการจอดเมื่อใช้รถเสร็จ BL 30 สามารถทำงานให้ลูกค้าได้อย่างมีวงจำกัดพื้นที่ เพราะตัวรถเหมือนถ้วยกาแฟไม่มีส่วนเกินของ บอดี้มากีดขวางการจราจร,การเดินท่อตาม Skywalk  BTS  ที่เชื่อมต่อกับอาคารที่สำคัญ ห้าง หรือ คอนโดต่างๆ  ซึ่งBL 30 ตัวรถเหมือนถ้วยกาแฟทรงกลม และมีความกว้างเพียง 1.19ม. เท่านั้น ทำให้ในขณะการทำงานบนพื้นถนนก็ไม่มีส่วนเกินของตัวรถมากีดขวางการจราจรและเมื่อใช้รถเสร็จก็สามารถเก็บรถไว้ตามเกาะกลางถนนที่มีพื้นที่จำกัดอีกด้วย,https://token-thailand.local/boomlift/,
1978,งานติดตั้งตาข่ายกันนก,,,2020-06-09 5:15:01,recentworks,https://token-thailand.local/recentworks/%e5%b7%a5%e5%a0%b4%e3%81%ae%e6%b8%85%e6%8e%83%e3%80%81%e9%b3%a5%e5%ae%b3%e5%af%be%e7%ad%96%e3%81%ae%e3%82%b8%e3%82%a7%e3%83%ab%e5%a1%97%e5%b8%83/,1978,th,https://token-thailand.local/wp-content/uploads/2020/06/BoomLift-JLG450-ทำความสะอาดโรงงาน.jpg|https://token-thailand.local/wp-content/uploads/2020/06/BoomLift-JLG450-ทำความสะอาดโรงงาน.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e5%b7%a5%e5%a0%b4%e3%81%ae%e6%b8%85%e6%8e%83%e3%80%81%e9%b3%a5%e5%ae%b3%e5%af%be%e7%ad%96%e3%81%ae%e3%82%b8%e3%82%a7%e3%83%ab%e5%a1%97%e5%b8%83,https://token-thailand.local/wp-content/uploads/2020/06/BoomLift-JLG450-ทำความสะอาดโรงงาน.jpg,,https://token-thailand.local/wp-content/uploads/2020/06/BoomLift-JLG450-ทำความสะอาดโรงงาน.jpg,Boom Lift JLG E450AJ,พระนครศรีอยุธยา,20200609,งานติดตั้งตาข่ายกันนก,การติดตั้งตาข่ายกันนกในหลายๆจุดในการ Boom Lift JLG E450AJ  สภาพใหม่และสามารถนำคนขึ้นไปทำงานได้อย่างปลอดภัย หากทางลูกค้าไม่สะดวกที่จะบังคับรถเอง ทางโทเคนมีการบริการคนบังคับให้กับทางลูกค้า,การติดตั้งตาข่ายกันนก เพื่อลดความเสียหายของสินค้าเนื่องจากนกมาขี้ใส่ บริษัทจึงเห็นความสำคัญติดตั้งตาข่ายและวางเจลกันนกตามจุดต่างๆ,Boom Lift JLG E450AJ  สภาพใหม่เอกสารตรวจสอบครบ เซฟตี้ 100%  และยังมีบริการคนบังคับที่มีความชำนาญ นำลูกค้าขึ้นไปติดตาข่ายกันนกและวางเจลกันนกตามจุดต่างๆเพราะนกขี้ใส่สินค้าที่มีมูลค่าสูง ซึ่งถูกวางเอาไว้ทำให้เกิดความเสียหายได้,,
1987,งานทำความสะอาดโรงงานเคมี,,,2020-06-13 3:18:19,recentworks,https://token-thailand.local/recentworks/%e6%9f%90%e5%8c%96%e5%ad%a6%e5%b7%a5%e5%a0%b4%e3%81%ae%e6%b8%85%e6%8e%83/,1987,th,https://token-thailand.local/wp-content/uploads/2020/06/Z45-งานทำความสะอาดโรงงาน-นวนครปทุมธานี_200427_0004.jpg|https://token-thailand.local/wp-content/uploads/2020/06/Z45-งานทำความสะอาดโรงงาน-นวนครปทุมธานี_200427_0004.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e6%9f%90%e5%8c%96%e5%ad%a6%e5%b7%a5%e5%a0%b4%e3%81%ae%e6%b8%85%e6%8e%83,https://token-thailand.local/wp-content/uploads/2020/06/Z45-งานทำความสะอาดโรงงาน-นวนครปทุมธานี_200427_0004.jpg,,https://token-thailand.local/wp-content/uploads/2020/06/Z45-งานทำความสะอาดโรงงาน-นวนครปทุมธานี_200427_0004.jpg,Boom Lift Genie Z45DC,กรุงเทพฯ,20200614,งานทำความสะอาดภายในโรงงานสารเคมี,งานตรวจเช็คทำความสะอาดโรงงานสารเคมีสิ่งที่ลูกค้าตระหนักถึงคือความปลอดภัย ฉนั้นรถที่จะเข้างานจะต้องมีความพร้อมในทุกๆด้านมีความพร้อมที่จะเข้าไซด์งาน,โทเคนมีนโยบายการให้บริการด้านความปลอดภัยของลูกค้าในการหุ้มห้อหรือหุ้มกระเช้า ในกรณีที่ลูกค้าไม่สะดวกที่จะทำเอง,การหุ้มล้อ และ การหุ้มตัวกระเช้าเป็นสิ่งที่ป้องกันการตกของอุปกรณ์ และรอยของล้อ ในโรงงานสารเคมีเพราะถ้าเกิด อุปกรณ์ตกลงมาหรือรอยของล้อจะทำให้เกิดความเสียหายได้ ทางโทเคนมีบริการให้กับทางลูกค้าทั้ง 2 อย่างแต่ถ้าลูกค้าสะดวกที่จะทำเองเราก็มีวิธีการทำแนะนำตามลิ้งค์นี้ https://token-thailand.local/wp-content/themes/token-v2/images/tips_img02_j.jpg,https://token-thailand.local/boomlift/,
1988,การแก้ไขปัญหาระหว่างการใช้,,,2020-06-13 3:28:00,recentworks,https://token-thailand.local/recentworks/%e7%85%a7%e6%98%8e%e5%99%a8%e5%85%b7%e3%81%ae%e8%a8%ad%e7%bd%ae/,1988,th,https://token-thailand.local/wp-content/uploads/2020/06/บางปะอิน-ชัฎ_200507_0001.jpg|https://token-thailand.local/wp-content/uploads/2020/06/บางปะอิน-ชัฎ_200507_0001.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e7%85%a7%e6%98%8e%e5%99%a8%e5%85%b7%e3%81%ae%e8%a8%ad%e7%bd%ae,https://token-thailand.local/wp-content/uploads/2020/06/บางปะอิน-ชัฎ_200507_0001.jpg,,https://token-thailand.local/wp-content/uploads/2020/06/บางปะอิน-ชัฎ_200507_0001.jpg,Scissors Lift JLG 4045r,นนทบุรี,20200613,งานเปลี่ยนหลอดไฟภายในอาคาร,การใช้รถเมื่อมีปัญหาเกิดขึ้นได้ 2 อย่างคือ เกิดจากตัวรถ หรือ เกิดจา่กผู้ใช้งาน,การใช้รถขากรรไกรในการทำงาน เมื่อรถเกิดระบบการทำงานรวนของเราก็ติดตามสอบถามปัญหากับลูกค้าแก้ไขโดยสอบถามรหัสฟ้องที่หน้าจอเพื่อทำการแก้ปัญหา ,การใช้รถหากเกิดปัญหาขึ้นจากตัวที่ระบบการทำงานรวน  เราสามารถแก้ไขปัญหาให้ลูกค้าโดยการ วีดีโอคอล เพื่อขอทราบรหัสที่ฟ้องขึ้นที่หน้าจอเพื่อหาสาเหตุและบอกวิธีการแก้ไขปัญหาให้กับลูกค้า แต่ถ้าหากไม่สามารถแก้ไขปัญหาได้เรามีทีม Service ที่จะแก้ไขปัญหาให้ลูกค้าอย่างเร่งด่วน,https://token-thailand.local/scissorslift/,
1989,งานติดตั้งเครน,,,2020-06-13 3:34:32,recentworks,https://token-thailand.local/recentworks/%e8%8d%b7%e5%8d%b8%e3%81%97%e4%bd%9c%e6%a5%ad%e7%94%a8%e3%81%ae%e5%a4%a7%e5%9e%8b%e3%82%af%e3%83%ac%e3%83%bc%e3%83%b3%e3%81%ae%e8%a8%ad%e7%bd%ae/,1989,th,https://token-thailand.local/wp-content/uploads/2020/06/2079.jpg|https://token-thailand.local/wp-content/uploads/2020/06/2079.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e8%8d%b7%e5%8d%b8%e3%81%97%e4%bd%9c%e6%a5%ad%e7%94%a8%e3%81%ae%e5%a4%a7%e5%9e%8b%e3%82%af%e3%83%ac%e3%83%bc%e3%83%b3%e3%81%ae%e8%a8%ad%e7%bd%ae,https://token-thailand.local/wp-content/uploads/2020/06/2079.jpg,,https://token-thailand.local/wp-content/uploads/2020/06/2079.jpg,Skymaster Tadano AT270TG,กรุงเทพฯ,20200613,การก่อสร้างเครนขนาดใหญ่,หน้างานพื้นที่โล่ง แต่พื้นผิวขรุขระ รถที่จะสามารถนำคนขึ้นไปทำงานได้อย่างปลอดภัย 100% คือ Skymaster ,ลูกค้าต้องการทั้งรถที่จะยกทั้งของและคนขึ้นไปพร้อมๆ แต่เนื่องจากรถแต่ละคันคุณสมบัติต่างกัน ลุกค้าจึงเลือกรถเครนเพื่อยกของที่น้ำหนักขึ้นไป และ ใช้รถกระเช้านำคนขึ้นไปทำงาน,การติดตั้งเครนขนาดใหญ่ที่ต้องการทั้งของและคนขึ้นไปทำงานพร้อมๆกัน และลูกค้าต้องการความปลอดภัยในการทำงานจึงแยกประเภทของรถในการทำงาน คือ รถเครนใช้สำหรับยกที่มีน้ำหนักมากขึ้นที่สูง และ รถกระเช้าเพื่อนำคนขึ้นไปทำงานที่สูง  เพื่อเซฟความปลอดภัยในการทำงาน,https://token-thailand.local/aerialworkvehicle/,
1990,การทำงานที่พื้นผิวเรียบ,,,2020-06-13 3:42:26,recentworks,https://token-thailand.local/recentworks/%e5%b1%8b%e5%a4%96%e3%81%ae%e9%83%a8%e5%93%81%e5%ba%ab%e3%81%ae%e5%b1%8b%e6%a0%b9%e8%a8%ad%e7%bd%ae/,1990,th,https://token-thailand.local/wp-content/uploads/2020/06/452020-_2_200505_0002.jpg|https://token-thailand.local/wp-content/uploads/2020/06/452020-_2_200505_0002.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e5%b1%8b%e5%a4%96%e3%81%ae%e9%83%a8%e5%93%81%e5%ba%ab%e3%81%ae%e5%b1%8b%e6%a0%b9%e8%a8%ad%e7%bd%ae,https://token-thailand.local/wp-content/uploads/2020/06/452020-_2_200505_0002.jpg,,https://token-thailand.local/wp-content/uploads/2020/06/452020-_2_200505_0002.jpg,Boom Lift JLG E450AJ,การสร้างโครงหลังคา,20200614,งานก่อสร้างโครงหลังคาที่มีพื้นที่ในการใช้จำกัด แต่ลูกค้าอยากได้ความสูงของการทำงาน,ลูกค้าต้องการรถที่มีขนาดพอเหมาะกับพื้นที่หน้างานและความสูงสามารถนำคนขึ้นไปได้อย่างน้อย 2 คน,การทำงานบนพื้นที่เรียบ ลูกค้าส่วนใหญ่จะใช้ บูมลิฟท์และรถขากรรไกร  เพราะเนื่องจากถ้าฝนตกถนนเละรถทั้ง2ประเภทมีน้ำหนักเยอะถ้าทำงานพื้นที่ไม่เรียบเซฟตี้การทำงานของรถก็จะตัดการทำงานทันที,การทำงานบนพื้นถนนที่เรียบ จะเหมาะสำหรับรถบูมลิฟท์และรถขากรรไกร เพราะ รถทั้งสองประเภทมีล้อขนาดเล็ก ส่วน Skymaster เหมาะสำหรับงานที่พื้นถนนไม่เรียบเพราะ มีล้อขนาดใหญ่ มีขาช้างกางออกบาลานซ์ได้ดีกว่า,https://token-thailand.local/boomlift/,
1991,รถกระเช้าVSนั่งร้าน,,,2020-06-13 3:56:36,recentworks,https://token-thailand.local/recentworks/%e9%ab%98%e6%89%80%e4%bd%9c%e6%a5%ad%e8%bb%8a-vs-%e8%b6%b3%e5%a0%b4/,1991,th,https://token-thailand.local/wp-content/uploads/2020/06/ติดตั้งท่อสายไฟ-บางปู_200611_0005.jpg|https://token-thailand.local/wp-content/uploads/2020/06/ติดตั้งท่อสายไฟ-บางปู_200611_0005.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e9%ab%98%e6%89%80%e4%bd%9c%e6%a5%ad%e8%bb%8a-vs-%e8%b6%b3%e5%a0%b4,https://token-thailand.local/wp-content/uploads/2020/06/ติดตั้งท่อสายไฟ-บางปู_200611_0005.jpg,,https://token-thailand.local/wp-content/uploads/2020/06/ติดตั้งท่อสายไฟ-บางปู_200611_0005.jpg,Boom Lift Genie Z45DC,กรุงเทพฯ,20200613,งานติดตั้งท่อภายในโรงงานที่มีสิ่งกีดขวางกับการทำงาน,ลูกค้าซื้อเวลาและความสะดวกในการทำงานเนื่องจากการทำงานเพียงแค่ 1-2 วัน เพราะถ้ามากกว่านั้นลูกค้าจะตัดสิ้นใจเลือกนั่งร้าน ,การทำงานของลูกค้า ถ้าเป็นนั่งร้านก็ไม่สามารถตั้งได้เนื่องจากสิ่งกีดขวางต่างๆรบกวน  ถ้าใช้นั่งร้านข้อเสียคือต้องเสียเวลาทำการติดตั้งและรื้อถอนซึ่งลูกค้ามีเวลาการทำงานจำกัด,การทำงานที่มีสิ่งรบกวนหรือกีดขวางจำนวนมากและมีเวลาจำกัดในการทำงานแค่ 1-2 วัน ลูกค้าตัดสินใจเลือกใช้บริการบูมลิฟท์มากกว่า เพราะถ้าหากติดตั้งนั่งร้านจะต้องเสียเวลาในการติดตั้งและรื้อถอนและถ้าหากเกิดความเสียหายของนั่งร้านก็จะเกิดค่าใช้จ่ายในการซ่อมบำรุง  ,https://token-thailand.local/boomlift/,
