ID,Title,Content,Excerpt,Date,Post Type,Permalink,WPML Translation ID,WPML Language Code,Image URL,Status,Author ID,Author Username,Author Email,Author First Name,Author Last Name,Slug,Picture,PDF File,Machine Picture,Machine,Work Place,Date,Purpose,Feedback,Comment,Short Content,URL,
1987,某化学工場の清掃,,,2020-06-13 3:18:19,recentworks,https://token-thailand.local/recentworks/%e6%9f%90%e5%8c%96%e5%ad%a6%e5%b7%a5%e5%a0%b4%e3%81%ae%e6%b8%85%e6%8e%83/,1987,ja,https://token-thailand.local/wp-content/uploads/2020/06/Z45-งานทำความสะอาดโรงงาน-นวนครปทุมธานี_200427_0004.jpg|https://token-thailand.local/wp-content/uploads/2020/06/Z45-งานทำความสะอาดโรงงาน-นวนครปทุมธานี_200427_0004.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e6%9f%90%e5%8c%96%e5%ad%a6%e5%b7%a5%e5%a0%b4%e3%81%ae%e6%b8%85%e6%8e%83,https://token-thailand.local/wp-content/uploads/2020/06/Z45-งานทำความสะอาดโรงงาน-นวนครปทุมธานี_200427_0004.jpg,,https://token-thailand.local/wp-content/uploads/2020/06/Z45-งานทำความสะอาดโรงงาน-นวนครปทุมธานี_200427_0004.jpg,Boom Lift Genie Z45DC,Bangkok,20200614,某化学工場の大掃除,弊社はお客様の要望に応じてタイヤやバケットの養生を行っております。　もし費用を浮かしたいお客様は、下記リンクから養生方法を参照して頂き、お客様自身でご対応していただくことも可能です。, https://token-thailand.local/wp-content/themes/token-v2/images/tips_img02_j.jpg,バケットやタイヤの養生は必要でしょうか？　有償になりますが弊社で行うことも可能ですし、養生方法を記載したマニュアルをご参照していただくことも可能です。,https://token-thailand.local/ja/boomlift/,
1988,照明器具の設置,,,2020-06-13 3:28:00,recentworks,https://token-thailand.local/recentworks/%e7%85%a7%e6%98%8e%e5%99%a8%e5%85%b7%e3%81%ae%e8%a8%ad%e7%bd%ae/,1988,ja,https://token-thailand.local/wp-content/uploads/2020/06/บางปะอิน-ชัฎ_200507_0001.jpg|https://token-thailand.local/wp-content/uploads/2020/06/บางปะอิน-ชัฎ_200507_0001.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e7%85%a7%e6%98%8e%e5%99%a8%e5%85%b7%e3%81%ae%e8%a8%ad%e7%bd%ae,https://token-thailand.local/wp-content/uploads/2020/06/บางปะอิน-ชัฎ_200507_0001.jpg,,https://token-thailand.local/wp-content/uploads/2020/06/บางปะอิน-ชัฎ_200507_0001.jpg,Scissors Lift JLG 4045r,Nontaburi,20200613,新築の工場、照明器具の設置,高所作業車には、トラック式とリフト式に分かれます。　どの機種であっても安全装置が備わっており、作業半径を超えると規制がかかります。,様々な安全装置が付いていることにより安全に作業ができますが、もしエラーが発生した場合は、操作パネルにてエラー番号を確認して頂くことがあります。　エラー番号にて、おおよその問題箇所を特定でき、弊社サービスが修理する上で非常に重要な情報となりえます。,今回のお客様は、角度検出器Tilt Sensorの不具合がありましたが、お客様からエラー番号を聞くことにより、非常にスムーズに問題解決することができました。,https://token-thailand.local/ja/scissorslift/,
1989,荷卸し作業用の大型クレーンの設置,,,2020-06-13 3:34:32,recentworks,https://token-thailand.local/recentworks/%e8%8d%b7%e5%8d%b8%e3%81%97%e4%bd%9c%e6%a5%ad%e7%94%a8%e3%81%ae%e5%a4%a7%e5%9e%8b%e3%82%af%e3%83%ac%e3%83%bc%e3%83%b3%e3%81%ae%e8%a8%ad%e7%bd%ae/,1989,ja,https://token-thailand.local/wp-content/uploads/2020/06/2079.jpg|https://token-thailand.local/wp-content/uploads/2020/06/2079.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e8%8d%b7%e5%8d%b8%e3%81%97%e4%bd%9c%e6%a5%ad%e7%94%a8%e3%81%ae%e5%a4%a7%e5%9e%8b%e3%82%af%e3%83%ac%e3%83%bc%e3%83%b3%e3%81%ae%e8%a8%ad%e7%bd%ae,https://token-thailand.local/wp-content/uploads/2020/06/2079.jpg,,https://token-thailand.local/wp-content/uploads/2020/06/2079.jpg,Skymaster Tadano AT270TG,Bangkok,20200613,荷卸し作業用の大型クレーンの設置,本来、クレーンで吊り上げて、高所作業車で設置する組み合わせが多く見受けられます。　高所作業車の積載重量は200キロ（大人2人と建築資材）ですので、クレーンとして物を持ち上げることができません。,同様にクレーンの先に籠を付けて作業することは危険です。溶接部分が錆てバケットが落下する事故が多発しております。　お客様には、十分に機械の用途を理解して頂いたうえで、ご利用いただけるよう、改めてお願いいたします。,クレーンと高所作業車の組み合わせで作業することが多いです。　,https://token-thailand.local/ja/aerialworkvehicle/,
1990,屋外の部品庫の屋根設置,,,2020-06-13 3:42:26,recentworks,https://token-thailand.local/recentworks/%e5%b1%8b%e5%a4%96%e3%81%ae%e9%83%a8%e5%93%81%e5%ba%ab%e3%81%ae%e5%b1%8b%e6%a0%b9%e8%a8%ad%e7%bd%ae/,1990,ja,https://token-thailand.local/wp-content/uploads/2020/06/452020-_2_200505_0002.jpg|https://token-thailand.local/wp-content/uploads/2020/06/452020-_2_200505_0002.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e5%b1%8b%e5%a4%96%e3%81%ae%e9%83%a8%e5%93%81%e5%ba%ab%e3%81%ae%e5%b1%8b%e6%a0%b9%e8%a8%ad%e7%bd%ae,https://token-thailand.local/wp-content/uploads/2020/06/452020-_2_200505_0002.jpg,,https://token-thailand.local/wp-content/uploads/2020/06/452020-_2_200505_0002.jpg,Boom Lift JLG E450AJ,Samutprakarn,20200614,屋外の部品庫の屋根設置,そろそろ雨季が始まり、バンコク周辺も激しく雨が降ることが増えてきました。　写真をご覧いただいた通り、自走式は舗装された現場で使われます。その反面、トラック式後者作業車スカイマスターは、ぬかるんだ現場でも入っていけます。,自走式はアウトリガーがないため重くタイヤも小さいです。スカイマスターは、アウトリガーがあるため車両重量が軽く、未舗装の現場に侵入可能です。,ご留意して頂きたいこととして、自走式は重くタイヤが小さいため舗装された現場でしか使えない、トラック式は軽くアウトリガーがあるため、未舗装の現場でも使用できます。,https://token-thailand.local/ja/aerialworkvehicle/,
1991,高所作業車 VS 足場,,,2020-06-13 3:56:36,recentworks,https://token-thailand.local/recentworks/%e9%ab%98%e6%89%80%e4%bd%9c%e6%a5%ad%e8%bb%8a-vs-%e8%b6%b3%e5%a0%b4/,1991,ja,https://token-thailand.local/wp-content/uploads/2020/06/ติดตั้งท่อสายไฟ-บางปู_200611_0005.jpg|https://token-thailand.local/wp-content/uploads/2020/06/ติดตั้งท่อสายไฟ-บางปู_200611_0005.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e9%ab%98%e6%89%80%e4%bd%9c%e6%a5%ad%e8%bb%8a-vs-%e8%b6%b3%e5%a0%b4,https://token-thailand.local/wp-content/uploads/2020/06/ติดตั้งท่อสายไฟ-บางปู_200611_0005.jpg,,https://token-thailand.local/wp-content/uploads/2020/06/ติดตั้งท่อสายไฟ-บางปู_200611_0005.jpg,Boom Lift Genie Z45DC,Bangkok,20200613,高所作業車 VS 足場,先日、屋根業者と話す機会がありました。　その人曰く、足場を組むのか高所作業車をレンタルするのか迷うことがあるそうですが、2-3日の作業がボーダーラインとなるようです。,もし1-2日の作業で終わる場合は、高所作業車のほうが効率的でコストダウン。　外壁にペンキを2度塗り、3度塗りする場合は、足場のほうがお得なようです。あと足場は、現場の職人が壊すことがおおく、返却時に修理代を請求されることも多々あるそうです。,新築の施工件数が激減するなか、高所作業車で1-2日のメンテナンス工事をご検討するお客様が増えております。,https://token-thailand.local/ja/boomlift/,
2001,大型倉庫の棚設置,,,2020-07-08 5:06:44,recentworks,https://token-thailand.local/recentworks/%e5%a4%a7%e5%9e%8b%e5%80%89%e5%ba%ab%e3%81%ae%e6%a3%9a%e8%a8%ad%e7%bd%ae/,2001,ja,https://token-thailand.local/wp-content/uploads/2020/07/3246ES-ติดตั้งชั้นวางของในแวร์เฮ้า.jpg|https://token-thailand.local/wp-content/uploads/2020/07/3246ES-ติดตั้งชั้นวางของในแวร์เฮ้า.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e5%a4%a7%e5%9e%8b%e5%80%89%e5%ba%ab%e3%81%ae%e6%a3%9a%e8%a8%ad%e7%bd%ae,https://token-thailand.local/wp-content/uploads/2020/07/3246ES-ติดตั้งชั้นวางของในแวร์เฮ้า.jpg,,https://token-thailand.local/wp-content/uploads/2020/07/3246ES-ติดตั้งชั้นวางของในแวร์เฮ้า.jpg,Scissors Lift JLG 3246ES,Samutprakarn,20200705,大型倉庫の棚設置,弊社のJLG 3246ESは用途に合わせて2つのモードを選択できます。　Zone A 高さ 8m 重量 454KG / Zone B 高さ10m 重量 317KG,高さは必要ないが重量が欲しい⇒ゾーンA、高さが必要だが重量は必要ない⇒ゾーンB、お客様のシーンに合わせて、上部操作から選ぶことができます。,JLG 3246ESはお客様の要望に合わせて、高さと重量を選択できます。　詳細ページでご確認ください。,https://token-thailand.local/scissorslift/,
2002,クレーンの設置,,,2020-07-08 5:28:41,recentworks,https://token-thailand.local/recentworks/%e3%82%af%e3%83%ac%e3%83%bc%e3%83%b3%e3%81%ae%e8%a8%ad%e7%bd%ae/,2002,ja,https://token-thailand.local/wp-content/uploads/2020/07/24871.jpg|https://token-thailand.local/wp-content/uploads/2020/07/24871.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e3%82%af%e3%83%ac%e3%83%bc%e3%83%b3%e3%81%ae%e8%a8%ad%e7%bd%ae,https://token-thailand.local/wp-content/uploads/2020/07/24871.jpg,,https://token-thailand.local/wp-content/uploads/2020/07/24871.jpg,Boom Lift Genie Z30DC,Samutsakorn,20200706,工場内に簡易クレーンの設置,コロナの時期に合わせて、特別価格を提示させていただいております。　一日から年極まで、喜んでお見積りさせていただきます。,弊社は自社で配送を行っており、ブームリフト、シザーズリフトの配送料を他社より安く設定しております。,コロナの時期で、建設業界にも多大な影響が出ております。　レンタル単価など、他社よりも高い場合は、是非お声がけください。,https://token-thailand.local/ja/boomlift/,
2003,工場内の電球交換,,,2020-07-08 5:35:44,recentworks,https://token-thailand.local/recentworks/%e5%b7%a5%e5%a0%b4%e5%86%85%e3%81%ae%e9%9b%bb%e7%90%83%e4%ba%a4%e6%8f%9b/,2003,ja,https://token-thailand.local/wp-content/uploads/2020/07/Z45-ซ่อมแซมฝ้าและผนัง-โรจนะอยุธยา.jpg|https://token-thailand.local/wp-content/uploads/2020/07/Z45-ซ่อมแซมฝ้าและผนัง-โรจนะอยุธยา.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e5%b7%a5%e5%a0%b4%e5%86%85%e3%81%ae%e9%9b%bb%e7%90%83%e4%ba%a4%e6%8f%9b,https://token-thailand.local/wp-content/uploads/2020/07/Z45-ซ่อมแซมฝ้าและผนัง-โรจนะอยุธยา.jpg,,https://token-thailand.local/wp-content/uploads/2020/07/Z45-ซ่อมแซมฝ้าและผนัง-โรจนะอยุธยา.jpg,Boom Lift Genie Z45DC,Bangkok,20200706,工場内の電球交換,弊社ではコロナ対策として、社内でのマスク着用、エントランスにアルコール消毒、床の清掃はハイターで殺菌処理を行っております。,新規コロナ感染者数が連続30日以上、ゼロが続いているタイですが、近い将来空港が開き、旅行者が増えることを考えると、なかなか気が抜けないですね。,新規感染者ゼロが30日以上続いておりますが、社内のマスク着用、アルコール消毒、ハイターでの床清掃は、継続しております。,https://token-thailand.local/ja/boomlift/,
2004,会社の顔、看板の清掃,,,2020-07-08 5:39:45,recentworks,https://token-thailand.local/recentworks/%e4%bc%9a%e7%a4%be%e3%81%ae%e9%a1%94%e3%80%81%e7%9c%8b%e6%9d%bf%e3%81%ae%e6%b8%85%e6%8e%83/,2004,ja,https://token-thailand.local/wp-content/uploads/2020/07/Indexบางกรวย-นนทบุรี.jpg|https://token-thailand.local/wp-content/uploads/2020/07/Indexบางกรวย-นนทบุรี.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e4%bc%9a%e7%a4%be%e3%81%ae%e9%a1%94%e3%80%81%e7%9c%8b%e6%9d%bf%e3%81%ae%e6%b8%85%e6%8e%83,https://token-thailand.local/wp-content/uploads/2020/07/Indexบางกรวย-นนทบุรี.jpg,,https://token-thailand.local/wp-content/uploads/2020/07/Indexบางกรวย-นนทบุรี.jpg,Skymaster Tadano AT220TG,Bangkok,20200708,Indexの看板清掃,自動車のディーラー、Tesco LotusやBig C、ガソリンスタンドなどの看板などは、定期的に清掃しないといけないルールがあるようです。,弊社のトラック式高所作業車は、お求めやすい値段設定になっております。またオペレーターを派遣するので、夜間の工事なども心配不要です。,会社の顔ともいえる看板。汚れていたら企業イメージを損なう可能性があり、フランチャイズ店は清掃を義務付けられているようです。,https://token-thailand.local/ja/aerialworkvehicle/,
2005,バッテリーに関してはのご質問,,,2020-07-08 5:44:44,recentworks,https://token-thailand.local/recentworks/%e3%83%90%e3%83%83%e3%83%86%e3%83%aa%e3%83%bc%e3%81%ab%e9%96%a2%e3%81%97%e3%81%a6%e3%81%af%e3%81%ae%e3%81%94%e8%b3%aa%e5%95%8f/,2005,ja,https://token-thailand.local/wp-content/uploads/2020/07/JLG-4045R-เดินสายไฟและระบบท่อดับเพลิง-ศรีราชา.jpg|https://token-thailand.local/wp-content/uploads/2020/07/JLG-4045R-เดินสายไฟและระบบท่อดับเพลิง-ศรีราชา.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e3%83%90%e3%83%83%e3%83%86%e3%83%aa%e3%83%bc%e3%81%ab%e9%96%a2%e3%81%97%e3%81%a6%e3%81%af%e3%81%ae%e3%81%94%e8%b3%aa%e5%95%8f,https://token-thailand.local/wp-content/uploads/2020/07/JLG-4045R-เดินสายไฟและระบบท่อดับเพลิง-ศรีราชา.jpg,,https://token-thailand.local/wp-content/uploads/2020/07/JLG-4045R-เดินสายไฟและระบบท่อดับเพลิง-ศรีราชา.jpg,Scissors Lift JLG 4045r,Chonburi,20200701,工場内の屋根工事,お客様からバッテリーについての質問が多数寄せられています。　通常、弊社では2-3年に一度バッテリーを変えており、一般的な用途であれば8時間の連続運転が可能です。,携帯電話で動画をずっと見るのとおなじで、リフトも広大な敷地を頻繁に移動したり、上げ下げを繰りかえすと8時間持たない場合があります。,弊社は全車にAGMバッテリー（バッテリー液補充不要）を導入し、貸し出す前にバッテリーの状態を確認しております。,https://token-thailand.local/ja/scissorslift/,
2070,緊急事態のサイレン設備,,,2020-08-05 7:54:31,recentworks,https://token-thailand.local/recentworks/%e7%b7%8a%e6%80%a5%e4%ba%8b%e6%85%8b%e3%81%ae%e3%82%b5%e3%82%a4%e3%83%ac%e3%83%b3%e8%a8%ad%e5%82%99/,2070,ja,https://token-thailand.local/wp-content/uploads/2020/08/Z51EN-ตรวจเช็คระบบสัญญาณ.jpg|https://token-thailand.local/wp-content/uploads/2020/08/Z51EN-ตรวจเช็คระบบสัญญาณ.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e7%b7%8a%e6%80%a5%e4%ba%8b%e6%85%8b%e3%81%ae%e3%82%b5%e3%82%a4%e3%83%ac%e3%83%b3%e8%a8%ad%e5%82%99,https://token-thailand.local/wp-content/uploads/2020/08/Z51EN-ตรวจเช็คระบบสัญญาณ.jpg,,https://token-thailand.local/wp-content/uploads/2020/08/Z51EN-ตรวจเช็คระบบสัญญาณ.jpg,Boom Lift Genie Z51,Ayutaya,20200802,緊急事態のサイレン設備,弊社ではエンジン式とバッテリー式の2種類をご用意しております。一長一短ですが、屋内か屋外、バッテリーの充電可否などを考慮していただき、機種を選定ください。,敷地面積が広く、移動距離がある場合、意図的にエンジン式のブームリフトを選ぶお客様がいらっしゃいます。バッテリーがなくなる心配がなく安心です。,このお客様はエンジン式ブームリフトをレンタルしていただき、広範囲に渡って、緊急事態のサイレンが問題なく動くかを確認されました。,https://token-thailand.local/ja/boomlift/,
2071,棚卸作業,,,2020-08-05 8:05:11,recentworks,https://token-thailand.local/recentworks/%e6%a3%9a%e5%8d%b8%e4%bd%9c%e6%a5%ad/,2071,ja,https://token-thailand.local/wp-content/uploads/2020/08/S__15564807.jpg|https://token-thailand.local/wp-content/uploads/2020/08/S__15564807.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e6%a3%9a%e5%8d%b8%e4%bd%9c%e6%a5%ad,https://token-thailand.local/wp-content/uploads/2020/08/S__15564807.jpg,,https://token-thailand.local/wp-content/uploads/2020/08/S__15564807.jpg,Scissors Lift JLG 4045r,Samutprakarn,20200802,棚卸作業,弊社では、日極と月極のレンタル単価以外に、年極の特別価格を提示しております。また長期レンタルのお客様に限り、弊社スタッフが事前に現場を下見し、最適な機種をご提案するケースもございます。,棚卸を行う場合、殆どのお客様がシザーズリフトを借りていただけます。　横幅1.2m未満、柵を畳むと高さ1.68mしかないコンパクトタイプ。　狭い場所に侵入することができます。,これまでフォークリフトを用いて棚卸を行い、安全性が確保できないお客様は、一度シザーズリフトで安全・快適に棚卸を行ってみてはいかがでしょうか？,https://token-thailand.local/ja/scissorslift/,
2073,大型工場の骨組み,,,2020-08-05 8:21:32,recentworks,https://token-thailand.local/recentworks/%e5%a4%a7%e5%9e%8b%e5%b7%a5%e5%a0%b4%e3%81%ae%e9%aa%a8%e7%b5%84%e3%81%bf/,2073,ja,https://token-thailand.local/wp-content/uploads/2020/08/Z45-ทำโครงสร้าง-ระยอง.jpg|https://token-thailand.local/wp-content/uploads/2020/08/Z45-ทำโครงสร้าง-ระยอง.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e5%a4%a7%e5%9e%8b%e5%b7%a5%e5%a0%b4%e3%81%ae%e9%aa%a8%e7%b5%84%e3%81%bf,https://token-thailand.local/wp-content/uploads/2020/08/Z45-ทำโครงสร้าง-ระยอง.jpg,,https://token-thailand.local/wp-content/uploads/2020/08/Z45-ทำโครงสร้าง-ระยอง.jpg,Boom Lift Genie Z45DC,Rayong,20200802,大型工場の骨組み,高所作業車は物を吊り上げることが出来ません。そのためクレーンで屋根を吊り上げ、作業員が溶接で固定するこが一般的です。,過去、溶接と塗装を同時に行い、バスケットで火災が起きたことがありました。　引火性のある塗料や資材がある場合、溶接の火の粉に十分注意して行ってください。,クレーンと高所作業車の用途を使い分けてください。　高所作業は物を吊り上げるようにデザインされておらず、クレーンと組み合わせて作業することをお勧めいたします。,https://token-thailand.local/ja/boomlift/,
2074,屋根の補修工事,,,2020-08-05 8:47:56,recentworks,https://token-thailand.local/recentworks/%e5%b1%8b%e6%a0%b9%e3%81%ae%e8%a3%9c%e4%bf%ae%e5%b7%a5%e4%ba%8b/,2074,ja,https://token-thailand.local/wp-content/uploads/2020/08/Skymaster-AT270TG-ซ่อมแซมหลังคา_200720_0.jpg|https://token-thailand.local/wp-content/uploads/2020/08/Skymaster-AT270TG-ซ่อมแซมหลังคา_200720_0.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e5%b1%8b%e6%a0%b9%e3%81%ae%e8%a3%9c%e4%bf%ae%e5%b7%a5%e4%ba%8b,https://token-thailand.local/wp-content/uploads/2020/08/Skymaster-AT270TG-ซ่อมแซมหลังคา_200720_0.jpg,,https://token-thailand.local/wp-content/uploads/2020/08/Skymaster-AT270TG-ซ่อมแซมหลังคา_200720_0.jpg,Skymaster Tadano AT170TG,Samutprakarn Bangboo,20200802,屋根の補修工事,高さ10mほどしかありませんが、駐車スペースから対象物までは10m以上離れております。このようなケースでは、高所作業車17mではなく1つ大きなサイズをご利用ください。,"弊社サイトから各機種の作業半径をダウンロードすることができます。　現場確認はお客様の責任になりますので、是非ご参加ください。https://token-thailand.local/wp-content/themes/token-v2/images/SpecAWV12,17,22,27,40m.pdf",高さ以外に作業半径をご確認ください。　初めてレンタルするお客様は、現場の風景を見せて頂けたら、どの機種が最適なのかご説明させていただきます。,https://token-thailand.local/ja/boomlift/,
2075,照明器具のメインテナンス,,,2020-08-05 8:57:39,recentworks,https://token-thailand.local/recentworks/%e7%85%a7%e6%98%8e%e5%99%a8%e5%85%b7%e3%81%ae%e3%83%a1%e3%82%a4%e3%83%b3%e3%83%86%e3%83%8a%e3%83%b3%e3%82%b9/,2075,ja,https://token-thailand.local/wp-content/uploads/2020/08/27754.jpg|https://token-thailand.local/wp-content/uploads/2020/08/27754.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e7%85%a7%e6%98%8e%e5%99%a8%e5%85%b7%e3%81%ae%e3%83%a1%e3%82%a4%e3%83%b3%e3%83%86%e3%83%8a%e3%83%b3%e3%82%b9,https://token-thailand.local/wp-content/uploads/2020/08/27754.jpg,,https://token-thailand.local/wp-content/uploads/2020/08/27754.jpg,Boom Lift JLG E450AJ,Bangkok,20200802,照明器具のメインテナンス,ブームリフトは、ブームを上げてもゆっくり走ることが出来ます。　自動的にスピードを調整する機能がありますので、急発進・急停止しない安全システムになっております。,また上部操作パネルにあるスピードコントロールにて「うさぎ=早い」「かめ=遅い」を調整することができます。　しかし無意識に亀を選んで動きが遅いとクレームを受けることが多々あり、基本的にはウサギを通常モードとさせていただいております。,全伸長での移動が可能です。　またお客様の作業内容によって、スピードをコントロールしていただけます。,https://token-thailand.local/ja/boomlift/,
2128,バンコク市内を走るBTSのメンテナンス、Sky Walk工事,,,2020-08-29 3:33:58,recentworks,https://token-thailand.local/recentworks/%e3%83%90%e3%83%b3%e3%82%b3%e3%82%af%e5%b8%82%e5%86%85%e3%82%92%e8%b5%b0%e3%82%8bbts%e3%81%ae%e3%83%a1%e3%83%b3%e3%83%86%e3%83%8a%e3%83%b3%e3%82%b9%e3%80%81sky-walk%e5%b7%a5%e4%ba%8b/,2128,ja,https://token-thailand.local/wp-content/uploads/2020/08/Z30-Sky-Walk-รถไฟฟ้าสายสีเขียว.jpg|https://token-thailand.local/wp-content/uploads/2020/08/Z30-Sky-Walk-รถไฟฟ้าสายสีเขียว.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e3%83%90%e3%83%b3%e3%82%b3%e3%82%af%e5%b8%82%e5%86%85%e3%82%92%e8%b5%b0%e3%82%8bbts%e3%81%ae%e3%83%a1%e3%83%b3%e3%83%86%e3%83%8a%e3%83%b3%e3%82%b9%e3%80%81sky-walk%e5%b7%a5%e4%ba%8b,https://token-thailand.local/wp-content/uploads/2020/08/Z30-Sky-Walk-รถไฟฟ้าสายสีเขียว.jpg,,https://token-thailand.local/wp-content/uploads/2020/08/Z30-Sky-Walk-รถไฟฟ้าสายสีเขียว.jpg,Boom Lift Genie Z30DC,Bangkok BTS Green Line,20200809,バンコク市内を走るBTSのメンテナンス、Sky Walk工事,バンコク市内の渋滞緩和を目的に、急ピッチで高架鉄道の建設が進んでおります。　また駅構内から直通で商業ビルに入ることを目的とした歩道Sky Walkを、高架鉄道の真下に建設しており、雨が降っても濡れる心配がありません。,現在、高架鉄道向けにトラック式と自走式の両方の需要があり、バケットを上げて走行できる自走式は、メンテナンスに使われることが多いです。,道路上を走行する際、他の車両と事故にならないように、コンパクトなBoom Lift9m(Genie Z30)が使われております。,https://token-thailand.local/ja/boomlift/,
2129,鳥害対策のネット張り,,,2020-08-29 3:42:02,recentworks,https://token-thailand.local/recentworks/%e9%b3%a5%e5%ae%b3%e5%af%be%e7%ad%96%e3%81%ae%e3%83%8d%e3%83%83%e3%83%88%e5%bc%b5%e3%82%8a-2/,2129,ja,https://token-thailand.local/wp-content/uploads/2020/08/Z60-ติดตั้งตาข่ายกันนก.jpg|https://token-thailand.local/wp-content/uploads/2020/08/Z60-ติดตั้งตาข่ายกันนก.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e9%b3%a5%e5%ae%b3%e5%af%be%e7%ad%96%e3%81%ae%e3%83%8d%e3%83%83%e3%83%88%e5%bc%b5%e3%82%8a-2,https://token-thailand.local/wp-content/uploads/2020/08/Z60-ติดตั้งตาข่ายกันนก.jpg,,https://token-thailand.local/wp-content/uploads/2020/08/Z60-ติดตั้งตาข่ายกันนก.jpg,Boom Lift Genie Z60DC,チョンブリ県,20200816,鳥害対策のネット張り,ブームリフトは、離れた場所から作業することが最大のメリットです。　離れた場所に駐車するケースとして、商品の在庫、駐車場、駐輪場、生産ライン、池、芝生、花壇、歩道などが挙げられます。,もし離れた場所からアプローチする際、高さだけではなく、作業半径を弊社サイト内から調べてください。なお写真のGenie Z60DCの作業半径は、（Horizontal reach maximum） 11.15 mとなり、ブームを伸ばして離れた場所に届くことができるのがメリットです。,足場が組めない場合は、高所作業車で離れた場所から作業してみてはいかがでしょうか。,[ja]https://token-thailand.local/ja/boomlift/,
2130,大型エアコンダクトの設置,,,2020-08-29 3:51:24,recentworks,https://token-thailand.local/recentworks/%e5%a4%a7%e5%9e%8b%e3%82%a8%e3%82%a2%e3%82%b3%e3%83%b3%e3%83%80%e3%82%af%e3%83%88%e3%81%ae%e8%a8%ad%e7%bd%ae/,2130,ja,https://token-thailand.local/wp-content/uploads/2020/08/X-lift-Ginie-GS3246-ติดตั้งท่อแอร์.jpg|https://token-thailand.local/wp-content/uploads/2020/08/X-lift-Ginie-GS3246-ติดตั้งท่อแอร์.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e5%a4%a7%e5%9e%8b%e3%82%a8%e3%82%a2%e3%82%b3%e3%83%b3%e3%83%80%e3%82%af%e3%83%88%e3%81%ae%e8%a8%ad%e7%bd%ae,https://token-thailand.local/wp-content/uploads/2020/08/X-lift-Ginie-GS3246-ติดตั้งท่อแอร์.jpg,,https://token-thailand.local/wp-content/uploads/2020/08/X-lift-Ginie-GS3246-ติดตั้งท่อแอร์.jpg,Scissors Lift Genie GS3246,Samutprakarn,20200823,大型エアコンダクトの設置,何故設備工事でシザーズリフトが使われるのか？　それはプラットフォームの大きさ（横幅1.15m、長さ2.41m　拡張3.31m）と積載重量(318kg)にかかわってきます。,弊社では設備工事向けでシザーズリフトを貸し出すことが多く、代表的な用途として、ボイラー、エアコンダクト、大型ファン（ショッピングセンター）、スプリンクル、発電機、火災報知器、各種配管などがあります。,設備工事で大活躍のシザーズリフト。　真上に上がるシンプルな設計ですが、プラットフォームの大きさと積載重量がブームより高く、現場には欠かせない存在です。,https://token-thailand.local/ja/scissorslift/,
2131,CCTVの配線工事,,,2020-08-29 4:18:15,recentworks,https://token-thailand.local/recentworks/cctv%e3%81%ae%e9%85%8d%e7%b7%9a%e5%b7%a5%e4%ba%8b/,2131,ja,https://token-thailand.local/wp-content/uploads/2020/08/Z30-งานติดตั้งสาย-cctv-ชลบุรี.jpg|https://token-thailand.local/wp-content/uploads/2020/08/Z30-งานติดตั้งสาย-cctv-ชลบุรี.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,cctv%e3%81%ae%e9%85%8d%e7%b7%9a%e5%b7%a5%e4%ba%8b,https://token-thailand.local/wp-content/uploads/2020/08/Z30-งานติดตั้งสาย-cctv-ชลบุรี.jpg,,https://token-thailand.local/wp-content/uploads/2020/08/Z30-งานติดตั้งสาย-cctv-ชลบุรี.jpg,[th],Boom Lift Genie Z30DC[ja]Boom Lift Genie Z30DC,Nontaburi,20200823,CCTVの配線工事,タイの工場では、従業員のボディチェックや、車のトランクを調べるなど、盗難防止の策が色々と取られております。,また至る所にCCTVが張り巡らされており、防犯カメラが抑止力を促します。　今回手掛けた現場は、２人がすれ違うのがやっとの狭い通路に、ブームリフト9m（横幅1.19m）が大活躍でした。,工場内の配線工事には、バッテリー式のブームリフト9mがおススメです。　コンパクトなボディが、狭い通路に入っていくことができます。,https://token-thailand.local/ja/boomlift/
